1CEBFF00	05	04	01	DF	04	0B	01	51	18:14:22.720
1CEBFF00	06	00	04	01	B9	04	04	01	18:14:22.780
1CEBFF00	07	69	00	03	01	46	0A	03	18:14:22.839
1CEBFF00	08	01	D3	04	02	01	84	06	18:14:22.900
1CEBFF00	09	02	01	6E	00	03	01	5E	18:14:22.959
1CEBFF00	0A	00	04	01	AE	00	03	01	18:14:23.019
1CEBFF00	0B	7F	02	09	03	7F	02	09	18:14:23.079
1CEBFF00	0C	02	7F	02	09	06	84	06	18:14:23.139
1CEBFF00	0D	09	02	84	06	09	02	F8	18:14:23.200
1CEBFF00	0E	13	09	01	84	06	09	02	18:14:23.259
1CEBFF00	0F	84	06	09	02	84	06	09	18:14:23.320
1CEBFF00	10	02	84	06	09	02	FD	13	18:14:23.380
1CEBFF00	11	09	01	84	06	09	02	7F	18:14:23.440
1CEBFF00	12	02	09	03	CF	04	09	0A	18:14:23.500
1CEBFF00	13	CF	04	09	06	84	06	09	18:14:23.559
1CEBFF00	14	02	84	06	09	02	64	00	18:14:23.619
1CEBFF00	15	04	06	AF	00	03	01	9C	18:14:23.679
1CEBFF00	16	01	03	01	9B	01	04	01	18:14:23.739
1CEBFF00	17	84	06	09	02	84	06	09	18:14:23.800
1CEBFF00	18	02	84	06	09	02	9D	00	18:14:23.859
1CEBFF00	19	03	01	D3	04	09	03	FA	18:14:23.920
1CEBFF00	1A	13	09	01	CF	04	02	01	18:14:23.980
1CEBFF00	1B	DF	04	0E	01	A8	00	11	18:14:24.040
1CEBFF00	1C	03	75	02	05	01	F9	13	18:14:24.100
1CEBFF00	1D	09	01	E7	0A	0B	01	BA	18:14:24.159
1CEBFF00	1E	12	1F	01	FD	10	07	01	18:14:24.219
1CEBFF00	1F	12	15	07	01	FF	FF	FF	18:14:24.279
1CECFF00	20	D6	00	1F	FF	CA	FE	00	18:14:24.689
1CEBFF00	01	57	FF	5B	00	04	06	5B	18:14:24.749
1CEBFF00	02	00	08	06	5B	00	04	06	18:14:24.808
1CEBFF00	03	5B	00	08	06	5B	00	0A	18:14:24.868
1CEBFF00	04	06	5B	00	13	01	66	00	18:14:24.928
1CEBFF00	05	04	01	DF	04	0B	01	51	18:14:24.989
1CEBFF00	06	00	04	01	B9	04	04	01	18:14:25.049
1CEBFF00	07	69	00	03	01	46	0A	03	18:14:25.108
1CEBFF00	08	01	D3	04	02	01	84	06	18:14:25.168
1CEBFF00	09	02	01	6E	00	03	01	5E	18:14:25.228
1CEBFF00	0A	00	04	01	AE	00	03	01	18:14:25.290
1CEBFF00	0B	7F	02	09	03	7F	02	09	18:14:25.350
1CEBFF00	0C	02	7F	02	09	06	84	06	18:14:25.408
1CEBFF00	0D	09	02	84	06	09	02	F8	18:14:25.468
1CEBFF00	0E	13	09	01	84	06	09	02	18:14:25.530
1CEBFF00	0F	84	06	09	02	84	06	09	18:14:25.590
1CEBFF00	10	02	84	06	09	02	FD	13	18:14:25.650
1CEBFF00	11	09	01	84	06	09	02	7F	18:14:25.708
1CEBFF00	12	02	09	03	CF	04	09	0A	18:14:25.769
1CEBFF00	13	CF	04	09	06	84	06	09	18:14:25.828
1CEBFF00	14	02	84	06	09	02	64	00	18:14:25.890
1CEBFF00	15	04	06	AF	00	03	01	9C	18:14:25.950
1CEBFF00	16	01	03	01	9B	01	04	01	18:14:26.009
1CEBFF00	17	84	06	09	02	84	06	09	18:14:26.069
1CEBFF00	18	02	84	06	09	02	9D	00	18:14:26.129
1CEBFF00	19	03	01	D3	04	09	03	FA	18:14:26.190
1CEBFF00	1A	13	09	01	CF	04	02	01	18:14:26.250
1CEBFF00	1B	DF	04	0E	01	A8	00	11	18:14:26.309
1CEBFF00	1C	03	75	02	05	01	F9	13	18:14:26.369
1CEBFF00	1D	09	01	E7	0A	0B	01	BA	18:14:26.429
1CEBFF00	1E	12	1F	01	FD	10	07	01	18:14:26.490
1CEBFF00	1F	12	15	07	01	FF	FF	FF	18:14:26.550
1CECFF00	20	27	00	06	FF	E3	FE	00	18:14:27.301
1CEBFF00	01	30	11	A3	A0	41	A3	40	18:14:27.360
1CEBFF00	02	1F	B2	10	2C	B2	60	3B	18:14:27.420
1CEBFF00	03	B2	30	43	00	00	D3	09	18:14:27.480
1CEBFF00	04	C0	44	1E	37	96	7D	E1	18:14:27.541
1CEBFF00	05	E0	2E	7B	02	FF	FF	80	18:14:27.601
1CEBFF00	06	E0	FF	FF	FF	FF	FF	FF	18:14:27.660
1CECFF00	20	D6	00	1F	FF	CA	FE	00	18:14:27.669
1CEBFF00	01	57	FF	5B	00	04	06	5B	18:14:27.729
1CEBFF00	02	00	08	06	5B	00	04	06	18:14:27.790
1CEBFF00	03	5B	00	08	06	5B	00	0A	18:14:27.850
1CEBFF00	04	06	5B	00	13	01	66	00	18:14:27.909
1CEBFF00	05	04	01	DF	04	0B	01	51	18:14:27.969
1CEBFF00	06	00	04	01	B9	04	04	01	18:14:28.029
1CEBFF00	07	69	00	03	01	46	0A	03	18:14:28.090
1CEBFF00	08	01	D3	04	02	01	84	06	18:14:28.150
1CEBFF00	09	02	01	6E	00	03	01	5E	18:14:28.209
1CEBFF00	0A	00	04	01	AE	00	03	01	18:14:28.269
1CEBFF00	0B	7F	02	09	03	7F	02	09	18:14:28.329
1CEBFF00	0C	02	7F	02	09	06	84	06	18:14:28.390
1CEBFF00	0D	09	02	84	06	09	02	F8	18:14:28.450
1CEBFF00	0E	13	09	01	84	06	09	02	18:14:28.509
1CEBFF00	0F	84	06	09	02	84	06	09	18:14:28.569
1CEBFF00	10	02	84	06	09	02	FD	13	18:14:28.629
1CEBFF00	11	09	01	84	06	09	02	7F	18:14:28.690
1CEBFF00	12	02	09	03	CF	04	09	0A	18:14:28.750
1CEBFF00	13	CF	04	09	06	84	06	09	18:14:28.809
1CEBFF00	14	02	84	06	09	02	64	00	18:14:28.869
1CEBFF00	15	04	06	AF	00	03	01	9C	18:14:28.929
1CEBFF00	16	01	03	01	9B	01	04	01	18:14:28.990
1CEBFF00	17	84	06	09	02	84	06	09	18:14:29.050
1CEBFF00	18	02	84	06	09	02	9D	00	18:14:29.109
1CEBFF00	19	03	01	D3	04	09	03	FA	18:14:29.169
1CEBFF00	1A	13	09	01	CF	04	02	01	18:14:29.229
1CEBFF00	1B	DF	04	0E	01	A8	00	11	18:14:29.290
1CEBFF00	1C	03	75	02	05	01	F9	13	18:14:29.350
1CEBFF00	1D	09	01	E7	0A	0B	01	BA	18:14:29.409
1CEBFF00	1E	12	1F	01	FD	10	07	01	18:14:29.469
1CEBFF00	1F	12	15	07	01	FF	FF	FF	18:14:29.529
1CECFF00	20	D6	00	1F	FF	CA	FE	00	18:14:29.690
1CEBFF00	01	57	FF	5B	00	04	06	5B	18:14:29.750
1CEBFF00	02	00	08	06	5B	00	04	06	18:14:29.809
1CEBFF00	03	5B	00	08	06	5B	00	0A	18:14:29.869
1CEBFF00	04	06	5B	00	13	01	66	00	18:14:29.929
1CEBFF00	05	04	01	DF	04	0B	01	51	18:14:29.990
1CEBFF00	06	00	04	01	B9	04	04	01	18:14:30.050
1CEBFF00	07	69	00	03	01	46	0A	03	18:14:30.109
1CEBFF00	08	01	D3	04	02	01	84	06	18:14:30.169
1CEBFF00	09	02	01	6E	00	03	01	5E	18:14:30.229
1CEBFF00	0A	00	04	01	AE	00	03	01	18:14:30.290
1CEBFF00	0B	7F	02	09	03	7F	02	09	18:14:30.350
1CEBFF00	0C	02	7F	02	09	06	84	06	18:14:30.409
1CEBFF00	0D	09	02	84	06	09	02	F8	18:14:30.469
1CEBFF00	0E	13	09	01	84	06	09	02	18:14:30.529
1CEBFF00	0F	84	06	09	02	84	06	09	18:14:30.590
1CEBFF00	10	02	84	06	09	02	FD	13	18:14:30.650
1CEBFF00	11	09	01	84	06	09	02	7F	18:14:30.709
1CEBFF00	12	02	09	03	CF	04	09	0A	18:14:30.769
1CEBFF00	13	CF	04	09	06	84	06	09	18:14:30.829
1CEBFF00	14	02	84	06	09	02	64	00	18:14:30.890
1CEBFF00	15	04	06	AF	00	03	01	9C	18:14:30.950
1CEBFF00	16	01	03	01	9B	01	04	01	18:14:31.009
1CEBFF00	17	84	06	09	02	84	06	09	18:14:31.069
1CEBFF00	18	02	84	06	09	02	9D	00	18:14:31.129
1CEBFF00	19	03	01	D3	04	09	03	FA	18:14:31.190
1CEBFF00	1A	13	09	01	CF	04	02	01	18:14:31.250
1CEBFF00	1B	DF	04	0E	01	A8	00	11	18:14:31.309
1CEBFF00	1C	03	75	02	05	01	F9	13	18:14:31.369
1CEBFF00	1D	09	01	E7	0A	0B	01	BA	18:14:31.429
1CEBFF00	1E	12	1F	01	FD	10	07	01	18:14:31.490
1CEBFF00	1F	12	15	07	01	FF	FF	FF	18:14:31.550
18EEFF00	08	03	A3	01	00	00	00	10	18:15:07.174
1CECFF00	20	27	00	06	FF	E3	FE	00	18:15:07.563
1CEBFF00	01	30	11	7D	A0	41	7D	40	18:15:07.623
1CEBFF00	02	1F	7D	10	2C	7D	60	3B	18:15:07.684
1CEBFF00	03	B2	30	43	00	00	D3	09	18:15:07.743
1CEBFF00	04	C0	44	1E	37	96	7D	E1	18:15:07.804
1CEBFF00	05	E0	2E	7B	02	FF	FF	80	18:15:07.864
1CEBFF00	06	E0	FF	FF	FF	FF	FF	FF	18:15:07.924
18EEFF00	08	03	A3	01	00	00	00	10	18:15:51.160
1CECFF00	20	27	00	06	FF	E3	FE	00	18:15:51.547
1CEBFF00	01	30	11	7D	A0	41	7D	40	18:15:51.607
1CEBFF00	02	1F	7D	10	2C	7D	60	3B	18:15:51.667
1CEBFF00	03	B2	E0	2E	00	00	D3	09	18:15:51.727
1CEBFF00	04	C0	44	1E	37	96	7D	E1	18:15:51.787
1CEBFF00	05	E0	2E	7B	02	FF	FF	80	18:15:51.847
1CEBFF00	06	E0	FF	FF	FF	FF	FF	FF	18:15:51.907
1CECFF00	20	27	00	06	FF	E3	FE	00	18:15:52.657
1CEBFF00	01	30	11	A3	E0	2E	A3	40	18:15:52.717
1CEBFF00	02	1F	B2	10	2C	B2	60	3B	18:15:52.777
1CEBFF00	03	B2	E0	2E	00	00	D3	09	18:15:52.837
1CEBFF00	04	C0	44	1E	37	96	7D	E1	18:15:52.897
1CEBFF00	05	E0	2E	7B	02	FF	FF	80	18:15:52.957
1CEBFF00	06	E0	FF	FF	FF	FF	FF	FF	18:15:53.017
1CECFF00	20	D6	00	1F	FF	CA	FE	00	18:15:53.027
1CEBFF00	01	57	FF	5B	00	04	06	5B	18:15:53.087
1CEBFF00	02	00	08	06	5B	00	04	06	18:15:53.148
1CEBFF00	03	5B	00	08	06	5B	00	0A	18:15:53.209
1CEBFF00	04	06	66	00	04	01	DF	04	18:15:53.269
1CEBFF00	05	0B	01	51	00	04	01	B9	18:15:53.328
1CEBFF00	06	04	04	01	69	00	03	01	18:15:53.389
1CEBFF00	07	46	0A	03	01	D3	04	02	18:15:53.449
1CEBFF00	08	01	84	06	02	01	6E	00	18:15:53.509
1CEBFF00	09	03	01	5E	00	04	01	AE	18:15:53.569
1CEBFF00	0A	00	03	01	7F	02	09	03	18:15:53.628
1CEBFF00	0B	7F	02	09	02	7F	02	09	18:15:53.688
1CEBFF00	0C	06	84	06	09	02	84	06	18:15:53.748
1CEBFF00	0D	09	02	F8	13	09	01	84	18:15:53.808
1CEBFF00	0E	06	09	02	84	06	09	02	18:15:53.869
1CEBFF00	0F	84	06	09	02	84	06	09	18:15:53.928
1CEBFF00	10	02	FD	13	09	01	D3	04	18:15:53.989
1CEBFF00	11	09	02	84	06	09	02	7F	18:15:54.050
1CEBFF00	12	02	09	03	CF	04	09	0A	18:15:54.109
1CEBFF00	13	CF	04	09	06	84	06	09	18:15:54.170
1CEBFF00	14	02	84	06	09	02	64	00	18:15:54.228
1CEBFF00	15	04	06	AF	00	03	01	9C	18:15:54.288
1CEBFF00	16	01	03	01	9B	01	04	01	18:15:54.348
1CEBFF00	17	84	06	09	02	84	06	09	18:15:54.408
1CEBFF00	18	02	84	06	09	02	9D	00	18:15:54.469
1CEBFF00	19	03	01	D3	04	09	03	FA	18:15:54.528
1CEBFF00	1A	13	09	01	CF	04	02	01	18:15:54.589
1CEBFF00	1B	DF	04	0E	01	A8	00	11	18:15:54.649
1CEBFF00	1C	03	75	02	05	01	F9	13	18:15:54.709
1CEBFF00	1D	09	01	E7	0A	0B	01	BA	18:15:54.769
1CEBFF00	1E	12	1F	01	FD	10	07	01	18:15:54.828
1CEBFF00	1F	12	15	07	01	FF	FF	FF	18:15:54.888
1CECFF00	20	27	00	06	FF	E3	FE	00	18:15:55.269
1CEBFF00	01	30	11	A3	A0	41	A3	40	18:15:55.328
1CEBFF00	02	1F	B2	10	2C	B2	60	3B	18:15:55.390
1CEBFF00	03	B2	30	43	00	00	D3	09	18:15:55.450
1CEBFF00	04	C0	44	1E	37	96	7D	E1	18:15:55.510
1CEBFF00	05	E0	2E	7B	02	FF	FF	80	18:15:55.570
1CEBFF00	06	E0	FF	FF	FF	FF	FF	FF	18:15:55.629
1CECFF00	20	D6	00	1F	FF	CA	FE	00	18:15:56.010
1CEBFF00	01	57	FF	5B	00	04	06	5B	18:15:56.070
1CEBFF00	02	00	08	06	5B	00	04	06	18:15:56.129
1CEBFF00	03	5B	00	08	06	5B	00	0A	18:15:56.190
1CEBFF00	04	06	66	00	04	01	DF	04	18:15:56.250
1CEBFF00	05	0B	01	51	00	04	01	B9	18:15:56.310
1CEBFF00	06	04	04	01	69	00	03	01	18:15:56.370
1CEBFF00	07	46	0A	03	01	D3	04	02	18:15:56.429
1CEBFF00	08	01	84	06	02	01	6E	00	18:15:56.489
1CEBFF00	09	03	01	5E	00	04	01	AE	18:15:56.549
1CEBFF00	0A	00	03	01	7F	02	09	03	18:15:56.609
1CEBFF00	0B	7F	02	09	02	7F	02	09	18:15:56.670
1CEBFF00	0C	06	84	06	09	02	84	06	18:15:56.729
1CEBFF00	0D	09	02	F8	13	09	01	84	18:15:56.790
1CEBFF00	0E	06	09	02	84	06	09	02	18:15:56.850
1CEBFF00	0F	84	06	09	02	84	06	09	18:15:56.910
1CEBFF00	10	02	FD	13	09	01	D3	04	18:15:56.970
1CEBFF00	11	09	02	84	06	09	02	7F	18:15:57.029
1CEBFF00	12	02	09	03	CF	04	09	0A	18:15:57.089
1CEBFF00	13	CF	04	09	06	84	06	09	18:15:57.149
1CEBFF00	14	02	84	06	09	02	64	00	18:15:57.210
1CEBFF00	15	04	06	AF	00	03	01	9C	18:15:57.270
1CEBFF00	16	01	03	01	9B	01	04	01	18:15:57.329
1CEBFF00	17	84	06	09	02	84	06	09	18:15:57.390
1CEBFF00	18	02	84	06	09	02	9D	00	18:15:57.450
1CEBFF00	19	03	01	D3	04	09	03	FA	18:15:57.510
1CEBFF00	1A	13	09	01	CF	04	02	01	18:15:57.570
1CEBFF00	1B	DF	04	0E	01	A8	00	11	18:15:57.629
1CEBFF00	1C	03	75	02	05	01	F9	13	18:15:57.689
1CEBFF00	1D	09	01	E7	0A	0B	01	BA	18:15:57.749
1CEBFF00	1E	12	1F	01	FD	10	07	01	18:15:57.809
1CEBFF00	1F	12	15	07	01	FF	FF	FF	18:15:57.870
1CECFF00	20	D6	00	1F	FF	CA	FE	00	18:15:58.099
1CEBFF00	01	57	FF	5B	00	04	06	5B	18:15:58.159
1CEBFF00	02	00	08	06	5B	00	04	06	18:15:58.219
1CEBFF00	03	5B	00	08	06	5B	00	0A	18:15:58.278
1CEBFF00	04	06	66	00	04	01	DF	04	18:15:58.338
1CEBFF00	05	0B	01	51	00	04	01	B9	18:15:58.399
1CEBFF00	06	04	04	01	69	00	03	01	18:15:58.459
1CEBFF00	07	46	0A	03	01	D3	04	02	18:15:58.519
1CEBFF00	08	01	84	06	02	01	6E	00	18:15:58.578
1CEBFF00	09	03	01	5E	00	04	01	AE	18:15:58.638
1CEBFF00	0A	00	03	01	7F	02	09	03	18:15:58.698
1CEBFF00	0B	7F	02	09	02	7F	02	09	18:15:58.759
1CEBFF00	0C	06	84	06	09	02	84	06	18:15:58.819
1CEBFF00	0D	09	02	F8	13	09	01	84	18:15:58.878
1CEBFF00	0E	06	09	02	84	06	09	02	18:15:58.938
1CEBFF00	0F	84	06	09	02	84	06	09	18:15:58.999
1CEBFF00	10	02	FD	13	09	01	D3	04	18:15:59.059
1CEBFF00	11	09	02	84	06	09	02	7F	18:15:59.119
1CEBFF00	12	02	09	03	CF	04	09	0A	18:15:59.178
1CEBFF00	13	CF	04	09	06	84	06	09	18:15:59.238
1CEBFF00	14	02	84	06	09	02	64	00	18:15:59.298
1CEBFF00	15	04	06	AF	00	03	01	9C	18:15:59.359
1CEBFF00	16	01	03	01	9B	01	04	01	18:15:59.419
1CEBFF00	17	84	06	09	02	84	06	09	18:15:59.478
1CEBFF00	18	02	84	06	09	02	9D	00	18:15:59.538
1CEBFF00	19	03	01	D3	04	09	03	FA	18:15:59.598
1CEBFF00	1A	13	09	01	CF	04	02	01	18:15:59.659
1CEBFF00	1B	DF	04	0E	01	A8	00	11	18:15:59.719
1CEBFF00	1C	03	75	02	05	01	F9	13	18:15:59.778
1CEBFF00	1D	09	01	E7	0A	0B	01	BA	18:15:59.838
1CEBFF00	1E	12	1F	01	FD	10	07	01	18:15:59.898
1CEBFF00	1F	12	15	07	01	FF	FF	FF	18:15:59.959
1CECFF00	20	27	00	06	FF	E3	FE	00	18:16:00.339
1CEBFF00	01	30	11	A3	A0	41	A3	40	18:16:00.399
1CEBFF00	02	1F	B2	10	2C	B2	60	3B	18:16:00.459
1CEBFF00	03	B2	30	43	00	00	D3	09	18:16:00.519
1CEBFF00	04	C0	44	1E	37	96	7D	E1	18:16:00.578
1CEBFF00	05	E0	2E	7B	02	FF	FF	80	18:16:00.639
1CEBFF00	06	E0	FF	FF	FF	FF	FF	FF	18:16:00.699
1CECFF00	20	D6	00	1F	FF	CA	FE	00	18:16:01.078
1CEBFF00	01	57	FF	5B	00	04	06	5B	18:16:01.138
1CEBFF00	02	00	08	06	5B	00	04	06	18:16:01.198
1CEBFF00	03	5B	00	08	06	5B	00	0A	18:16:01.259
1CEBFF00	04	06	66	00	04	01	DF	04	18:16:01.319
1CEBFF00	05	0B	01	51	00	04	01	B9	18:16:01.378
1CEBFF00	06	04	04	01	69	00	03	01	18:16:01.438
1CEBFF00	07	46	0A	03	01	D3	04	02	18:16:01.498
1CEBFF00	08	01	84	06	02	01	6E	00	18:16:01.559
1CEBFF00	09	03	01	5E	00	04	01	AE	18:16:01.619
1CEBFF00	0A	00	03	01	7F	02	09	03	18:16:01.678
1CEBFF00	0B	7F	02	09	02	7F	02	09	18:16:01.738
1CEBFF00	0C	06	84	06	09	02	84	06	18:16:01.798
1CEBFF00	0D	09	02	F8	13	09	01	84	18:16:01.859
1CEBFF00	0E	06	09	02	84	06	09	02	18:16:01.919
1CEBFF00	0F	84	06	09	02	84	06	09	18:16:01.978
1CEBFF00	10	02	FD	13	09	01	D3	04	18:16:02.038
1CEBFF00	11	09	02	84	06	09	02	7F	18:16:02.098
1CEBFF00	12	02	09	03	CF	04	09	0A	18:16:02.159
1CEBFF00	13	CF	04	09	06	84	06	09	18:16:02.219
1CEBFF00	14	02	84	06	09	02	64	00	18:16:02.278
1CEBFF00	15	04	06	AF	00	03	01	9C	18:16:02.338
1CEBFF00	16	01	03	01	9B	01	04	01	18:16:02.399
1CEBFF00	17	84	06	09	02	84	06	09	18:16:02.459
1CEBFF00	18	02	84	06	09	02	9D	00	18:16:02.519
1CEBFF00	19	03	01	D3	04	09	03	FA	18:16:02.578
1CEBFF00	1A	13	09	01	CF	04	02	01	18:16:02.638
1CEBFF00	1B	DF	04	0E	01	A8	00	11	18:16:02.698
1CEBFF00	1C	03	75	02	05	01	F9	13	18:16:02.759
1CEBFF00	1D	09	01	E7	0A	0B	01	BA	18:16:02.819
1CEBFF00	1E	12	1F	01	FD	10	07	01	18:16:02.878
1CEBFF00	1F	12	15	07	01	FF	FF	FF	18:16:02.938
1CECFF00	20	D6	00	1F	FF	CA	FE	00	18:16:03.099
1CEBFF00	01	57	FF	5B	00	04	06	5B	18:16:03.159
1CEBFF00	02	00	08	06	5B	00	04	06	18:16:03.219
1CEBFF00	03	5B	00	08	06	5B	00	0A	18:16:03.278
1CEBFF00	04	06	66	00	04	01	DF	04	18:16:03.338
1CEBFF00	05	0B	01	51	00	04	01	B9	18:16:03.399
1CEBFF00	06	04	04	01	69	00	03	01	18:16:03.459
1CEBFF00	07	46	0A	03	01	D3	04	02	18:16:03.519
1CEBFF00	08	01	84	06	02	01	6E	00	18:16:03.578
1CEBFF00	09	03	01	5E	00	04	01	AE	18:16:03.638
1CEBFF00	0A	00	03	01	7F	02	09	03	18:16:03.699
1CEBFF00	0B	7F	02	09	02	7F	02	09	18:16:03.759
1CEBFF00	0C	06	84	06	09	02	84	06	18:16:03.819
1CEBFF00	0D	09	02	F8	13	09	01	84	18:16:03.878
1CEBFF00	0E	06	09	02	84	06	09	02	18:16:03.939
1CEBFF00	0F	84	06	09	02	84	06	09	18:16:03.999
1CEBFF00	10	02	FD	13	09	01	D3	04	18:16:04.059
1CEBFF00	11	09	02	84	06	09	02	7F	18:16:04.119
1CEBFF00	12	02	09	03	CF	04	09	0A	18:16:04.178
1CEBFF00	13	CF	04	09	06	84	06	09	18:16:04.238
1CEBFF00	14	02	84	06	09	02	64	00	18:16:04.298
1CEBFF00	15	04	06	AF	00	03	01	9C	18:16:04.359
